date,hour,temperature,altitude,wind,visibility,cloud_cover
17-08-14,3,66.9,29.88,6.9,10,Mostly Cloudy
17-08-14,4,66,29.87,5.75,10,Mostly Cloudy
17-08-14,5,66,29.88,6.9,10,Mostly Cloudy
17-08-14,6,66,29.87,5.75,10,Mostly Cloudy
17-08-14,7,66.9,29.88,6.9,10,Mostly Cloudy
17-08-14,8,66.9,29.88,10.4,10,Mostly Cloudy
17-08-14,9,73,29.87,9.21,10,Mostly Cloudy
17-08-14,10,78.1,29.86,10.4,10,Partly Cloudy
17-08-14,11,79,29.85,13.8,10,Mostly Cloudy
17-08-14,12,82,29.84,10.4,10,Mostly Cloudy
17-08-14,13,81,29.83,12.7,10,Mostly Cloudy
17-08-14,14,82,29.82,12.7,10,Partly Cloudy
17-08-14,15,84,29.81,11.5,10,Partly Cloudy
17-08-14,16,84,29.82,13.8,10,Partly Cloudy
17-08-14,17,82.9,29.82,13.8,10,Partly Cloudy
17-08-14,18,82,29.83,15,10,Mostly Clear
17-08-14,19,79,29.85,12.7,10,Mostly Clear
17-08-14,20,75.9,29.88,8.06,10,Mostly Clear
17-08-14,21,73.9,29.89,11.5,10,Mostly Clear
17-08-14,22,72,29.9,12.7,10,Clear
17-08-14,23,71.1,29.89,8.06,10,Clear
18-08-14,0,69.1,29.9,3.45,10,Clear
18-08-14,1,68,29.89,3.45,10,Clear
18-08-14,2,66,29.88,6.9,10,Clear
18-08-14,3,66,29.88,9.21,10,Clear
18-08-14,4,64,29.88,5.75,10,Clear
18-08-14,5,63,29.9,9.21,10,Mostly Clear
18-08-14,6,63,29.91,5.75,10,Mostly Clear
18-08-14,7,66.9,29.93,8.06,10,Mostly Clear
18-08-14,8,70,29.93,5.75,10,Mostly Clear
18-08-14,9,73,29.92,11.5,10,Partly Cloudy
18-08-14,10,75.9,29.91,10.4,10,Partly Cloudy
18-08-14,11,78.1,29.89,9.21,10,Partly Cloudy
18-08-14,12,80.1,29.87,9.21,10,Partly Cloudy
18-08-14,13,80.1,29.85,9.21,10,Partly Cloudy
18-08-14,14,81,29.84,12.7,10,Mostly Cloudy
18-08-14,15,82.9,29.83,16.1,10,Mostly Cloudy
18-08-14,16,82.9,29.82,15,10,Mostly Cloudy
18-08-14,17,82.9,29.82,9.21,10,Mostly Cloudy
18-08-14,18,81,29.82,6.9,10,Partly Cloudy
18-08-14,19,79,29.83,6.9,10,Partly Cloudy
18-08-14,20,75,29.85,9.21,10,Partly Cloudy
18-08-14,21,72,29.86,6.9,10,Partly Cloudy
18-08-14,22,70,29.86,5.75,10,Partly Cloudy
18-08-14,23,70,29.87,8.06,10,Mostly Cloudy
19-08-14,0,66.9,29.87,6.9,10,Mostly Cloudy
19-08-14,1,66,29.86,8.06,10,Mostly Cloudy
19-08-14,2,66,29.86,8.06,10,Mostly Cloudy
19-08-14,3,64.9,29.86,5.75,10,Partly Cloudy
19-08-14,4,64,29.87,8.06,10,Partly Cloudy
19-08-14,5,63,29.88,9.21,10,Partly Cloudy
19-08-14,6,64,29.9,10.4,10,Partly Cloudy
19-08-14,7,66.9,29.9,9.21,10,Partly Cloudy
19-08-14,8,71.1,29.9,9.21,10,Partly Cloudy
19-08-14,9,73.9,29.91,4.6,10,Partly Cloudy
19-08-14,10,75.9,29.92,3.45,10,Mostly Cloudy
19-08-14,11,78.1,29.92,6.9,10,Partly Cloudy
19-08-14,12,79,29.91,3.45,10,Partly Cloudy
19-08-14,13,81,29.89,6.9,10,Mostly Cloudy
19-08-14,14,80.1,29.89,10.4,10,Mostly Cloudy
19-08-14,15,80.1,29.89,8.06,10,Mostly Cloudy
19-08-14,16,79,29.88,5.75,10,Mostly Cloudy
19-08-14,17,78.1,29.87,9.21,10,Mostly Cloudy
19-08-14,18,77,29.89,6.9,10,Clear
19-08-14,19,75,29.9,8.06,10,Mostly Cloudy
19-08-14,20,73.9,29.91,5.75,10,Mostly Cloudy
19-08-14,21,73,29.92,3.45,10,Mostly Cloudy
19-08-14,22,73,29.93,3.45,10,Mostly Cloudy
19-08-14,23,72,29.95,3.45,10,Mostly Cloudy
20-08-14,0,70,29.94,3.45,10,Mostly Cloudy
20-08-14,1,71.1,29.94,3.45,10,Clear
20-08-14,2,70,29.95,4.6,10,Mostly Clear
20-08-14,3,71.1,29.94,0,10,Mostly Cloudy
20-08-14,4,72,29.95,0,10,Mostly Cloudy
20-08-14,5,72,29.96,0,10,Mostly Cloudy
20-08-14,6,72,29.97,0,10,Mostly Cloudy
20-08-14,7,73,29.98,3.45,10,Mostly Cloudy
20-08-14,8,75,29.99,5.75,10,Mostly Cloudy
20-08-14,9,77,30,0,10,Mostly Cloudy
20-08-14,10,79,30.01,4.6,10,Mostly Cloudy
20-08-14,11,80.1,30,4.6,10,Mostly Cloudy
20-08-14,12,82,29.99,6.9,10,Mostly Cloudy
20-08-14,13,82,29.98,8.06,10,Partly Cloudy
20-08-14,14,82,29.97,9.21,10,Partly Cloudy
20-08-14,15,81,29.97,11.5,10,Partly Cloudy
20-08-14,16,81,29.98,6.9,10,Partly Cloudy
20-08-14,17,78.1,29.99,9.21,10,Partly Cloudy
20-08-14,18,77,29.99,6.9,10,Mostly Cloudy
20-08-14,19,75,30.01,6.9,10,Mostly Cloudy
20-08-14,20,73.9,30.01,5.75,10,Mostly Cloudy
20-08-14,21,73,30.01,6.9,10,Mostly Cloudy
20-08-14,22,72,30.01,4.6,10,Mostly Cloudy
20-08-14,23,72,30.04,4.6,10,Mostly Cloudy
21-08-14,0,72,30.04,5.75,10,Mostly Cloudy
21-08-14,1,73,30.04,8.06,10,Overcast
21-08-14,2,72,30.03,3.45,10,Overcast
21-08-14,3,69.1,30.03,5.75,10,Overcast
21-08-14,4,66,30.02,4.6,10,Overcast
21-08-14,5,66.9,30.03,0,10,Mostly Cloudy
21-08-14,6,70,30.04,0,10,Mostly Cloudy
21-08-14,7,72,30.06,0,10,Mostly Cloudy
21-08-14,8,73.9,30.06,4.6,10,Mostly Cloudy
21-08-14,9,75.9,30.06,6.9,10,Mostly Cloudy
21-08-14,10,79,30.06,4.6,10,Partly Cloudy
21-08-14,11,79,30.05,8.06,10,Mostly Cloudy
21-08-14,12,77,30.04,6.9,10,Mostly Cloudy
21-08-14,13,79,30.04,11.5,10,Mostly Cloudy
21-08-14,14,80.1,30.03,13.8,10,Mostly Cloudy
21-08-14,15,78.1,30.02,12.7,10,Partly Cloudy
21-08-14,16,77,30.01,10.4,10,Mostly Cloudy
21-08-14,17,77,30.01,10.4,10,Mostly Cloudy
21-08-14,18,75.9,30.01,9.21,10,Mostly Cloudy
21-08-14,19,73.9,30.03,6.9,10,Mostly Cloudy
21-08-14,20,73,30.02,9.21,10,Mostly Cloudy
21-08-14,21,73,30.02,9.21,10,Overcast
21-08-14,22,72,30.03,8.06,9,Overcast
21-08-14,23,69.1,30.06,0,5,Overcast
22-08-14,0,68,30.02,4.6,10,Overcast
22-08-14,1,66.9,30.03,0,8,Overcast
22-08-14,2,66.9,30.02,5.75,10,Overcast
22-08-14,3,66.9,30.01,0,10,Overcast
22-08-14,4,68,30.01,0,10,Overcast
22-08-14,5,69.1,30,5.75,10,Mostly Cloudy
22-08-14,6,68,30.01,4.6,10,Mostly Cloudy
22-08-14,7,70,30.02,4.6,10,Overcast
22-08-14,8,71.1,30.03,5.75,10,Overcast
22-08-14,9,71.1,30.05,6.9,10,Overcast
22-08-14,10,72,30.05,4.6,10,Overcast
22-08-14,11,73,30.04,5.75,10,Overcast
22-08-14,12,73.9,30.03,8.06,10,Overcast
22-08-14,13,75,30.02,3.45,10,Overcast
22-08-14,14,75,30.01,5.75,10,Overcast
22-08-14,15,73,30.01,5.75,10,Overcast
22-08-14,16,73,30.02,6.9,10,Overcast
22-08-14,17,73,30.02,8.06,10,Overcast
22-08-14,18,72,30.03,4.6,10,Overcast
22-08-14,19,71.1,30.03,6.9,10,Overcast
22-08-14,20,72,30.05,5.75,10,Overcast
22-08-14,21,72,30.05,4.6,10,Overcast
22-08-14,22,72,30.05,3.45,10,Mostly Cloudy
22-08-14,23,71.1,30.05,6.9,10,Partly Cloudy
23-08-14,0,70,30.05,4.6,10,Mostly Cloudy
23-08-14,1,70,30.05,10.4,10,Mostly Cloudy
23-08-14,2,69.1,30.04,9.21,10,Mostly Cloudy
23-08-14,3,68,30.04,5.75,10,Partly Cloudy
23-08-14,4,68,30.04,4.6,10,Mostly Cloudy
23-08-14,5,68,30.05,8.06,10,Mostly Cloudy
23-08-14,6,68,30.06,5.75,10,Mostly Cloudy
23-08-14,7,70,30.08,5.75,10,Mostly Cloudy
23-08-14,8,72,30.08,6.9,10,Mostly Cloudy
23-08-14,9,72,30.08,11.5,10,Mostly Cloudy
23-08-14,10,70,30.09,8.06,10,Overcast
23-08-14,11,72,30.09,8.06,10,Overcast
23-08-14,12,72,30.09,6.9,10,Overcast
23-08-14,13,72,30.08,5.75,10,Overcast
23-08-14,14,72,30.08,4.6,10,Mostly Cloudy
23-08-14,15,72,30.09,6.9,10,Mostly Cloudy
23-08-14,16,70,30.1,9.21,10,Overcast
23-08-14,17,69.1,30.1,5.75,10,Mostly Cloudy
23-08-14,18,69.1,30.09,4.6,10,Mostly Cloudy
23-08-14,19,69.1,30.1,0,10,Mostly Cloudy
23-08-14,20,70,30.11,0,10,Overcast
23-08-14,21,70,30.11,0,10,Overcast
23-08-14,22,70,30.12,0,10,Mostly Cloudy
23-08-14,23,70,30.12,3.45,10,Mostly Cloudy
24-08-14,0,70,30.12,0,10,Mostly Cloudy
24-08-14,1,69.1,30.12,5.75,10,Mostly Cloudy
24-08-14,2,66,30.12,4.6,10,Mostly Cloudy
24-08-14,3,64,30.12,8.06,10,Partly Cloudy
24-08-14,4,63,30.12,6.9,10,Mostly Clear
24-08-14,5,64,30.14,4.6,10,Mostly Clear
24-08-14,6,64,30.15,9.21,10,Partly Cloudy
24-08-14,7,68,30.15,9.21,10,Mostly Clear
24-08-14,8,71.1,30.14,10.4,10,Mostly Clear
24-08-14,9,73.9,30.15,10.4,10,Mostly Clear
24-08-14,10,77,30.14,10.4,10,Partly Cloudy
24-08-14,11,79,30.13,11.5,10,Mostly Cloudy
24-08-14,12,79,30.12,10.4,10,Mostly Cloudy
24-08-14,13,79,30.12,10.4,10,Mostly Cloudy
24-08-14,14,78.1,30.11,10.4,10,Mostly Cloudy
24-08-14,15,75.9,30.11,5.75,10,Mostly Cloudy
24-08-14,16,77,30.11,8.06,10,Partly Cloudy
24-08-14,17,75,30.11,8.06,10,Partly Cloudy
24-08-14,18,73,30.12,6.9,10,Partly Cloudy
24-08-14,19,71.1,30.13,5.75,10,Partly Cloudy
24-08-14,20,70,30.14,4.6,10,Mostly Clear
24-08-14,21,69.1,30.16,0,10,Clear
24-08-14,22,69.1,30.15,0,10,Clear
24-08-14,23,68,30.16,0,10,Clear
25-08-14,0,66.9,30.16,0,10,Clear
25-08-14,1,66.9,30.15,0,10,Clear
25-08-14,2,66,30.14,3.45,10,Clear
25-08-14,3,64,30.15,3.45,10,Clear
25-08-14,4,63,30.14,0,10,Clear
25-08-14,5,64,30.16,3.45,10,Clear
25-08-14,6,63,30.17,3.45,10,Mostly Clear
25-08-14,7,66.9,30.17,0,10,Mostly Clear
25-08-14,8,73.9,30.17,3.45,10,Mostly Clear
25-08-14,9,78.1,30.18,5.75,10,Mostly Clear
25-08-14,10,81,30.18,8.06,10,Clear
25-08-14,11,82.9,30.17,10.4,10,Mostly Clear
25-08-14,12,84,30.16,4.6,10,Mostly Clear
25-08-14,13,86,30.15,6.9,10,Mostly Clear
25-08-14,14,86,30.13,3.45,10,Mostly Clear
25-08-14,15,87.1,30.11,6.9,10,Mostly Clear
25-08-14,16,86,30.11,5.75,10,Mostly Clear
25-08-14,17,84.9,30.11,5.75,10,Mostly Clear
25-08-14,18,84.9,30.11,3.45,10,Partly Cloudy
25-08-14,19,82,30.12,4.6,10,Partly Cloudy
25-08-14,20,80.1,30.12,6.9,10,Partly Cloudy
25-08-14,21,80.1,30.12,5.75,10,Partly Cloudy
25-08-14,22,78.1,30.12,4.6,10,Mostly Cloudy
25-08-14,23,75.9,30.13,4.6,10,Partly Cloudy
26-08-14,0,75,30.12,3.45,10,Partly Cloudy
26-08-14,1,75,30.12,3.45,10,Partly Cloudy
26-08-14,2,70,30.12,3.45,10,Mostly Clear
26-08-14,3,68,30.12,4.6,10,Partly Cloudy
26-08-14,4,69.1,30.12,5.75,10,Partly Cloudy
26-08-14,5,68,30.13,6.9,10,Partly Cloudy
26-08-14,6,69.1,30.15,5.75,10,Mostly Clear
26-08-14,7,73.9,30.17,0,10,Mostly Clear
26-08-14,8,77,30.17,3.45,10,Mostly Clear
26-08-14,9,79,30.17,3.45,10,Mostly Clear
26-08-14,10,82,30.16,3.45,10,Partly Cloudy
26-08-14,11,84,30.15,0,10,Partly Cloudy
26-08-14,12,86,30.14,5.75,10,Partly Cloudy
26-08-14,13,86,30.13,5.75,10,Partly Cloudy
26-08-14,14,86,30.12,9.21,10,Partly Cloudy
26-08-14,15,84.9,30.1,10.4,10,Partly Cloudy
26-08-14,16,82.9,30.08,11.5,10,Partly Cloudy
26-08-14,17,82.9,30.07,6.9,10,Partly Cloudy
26-08-14,18,81,30.08,8.06,10,Partly Cloudy
26-08-14,19,78.1,30.08,8.06,10,Partly Cloudy
26-08-14,20,77,30.09,5.75,10,Partly Cloudy
26-08-14,21,75,30.11,6.9,10,Mostly Clear
26-08-14,22,73,30.1,10.4,10,Mostly Clear
26-08-14,23,72,30.09,3.45,10,Mostly Clear
27-08-14,0,71.1,30.08,6.9,10,Mostly Clear
27-08-14,1,70,30.06,9.21,10,Mostly Clear
27-08-14,2,69.1,30.05,6.9,10,Clear
27-08-14,3,69.1,30.04,3.45,10,Clear
27-08-14,4,69.1,30.03,4.6,10,Clear
27-08-14,5,68,30.03,0,10,Clear
27-08-14,6,66.9,30.04,0,10,Mostly Clear
27-08-14,7,72,30.05,4.6,10,Mostly Clear
27-08-14,8,75.9,30.04,5.75,10,Mostly Clear
27-08-14,9,80.1,30.03,5.75,10,Mostly Clear
27-08-14,10,84,30.02,5.75,10,Partly Cloudy
27-08-14,11,88,29.99,3.45,10,Partly Cloudy
27-08-14,12,89.1,29.96,8.06,10,Mostly Clear
27-08-14,13,91.9,29.93,10.4,10,Mostly Clear
27-08-14,14,91.9,29.91,10.4,10,Mostly Clear
27-08-14,15,91,29.89,4.6,10,Partly Cloudy
27-08-14,16,91,29.88,11.5,10,Partly Cloudy
27-08-14,17,91,29.87,9.21,10,Partly Cloudy
27-08-14,18,89.1,29.86,13.8,10,Partly Cloudy
27-08-14,19,84,29.86,9.21,10,Partly Cloudy
27-08-14,20,84.9,29.88,6.9,10,Mostly Cloudy
27-08-14,21,82.9,29.87,8.06,10,Overcast
27-08-14,22,80.1,29.87,4.6,10,Mostly Cloudy
27-08-14,23,78.1,29.87,4.6,10,Mostly Cloudy
28-08-14,0,80.1,29.87,11.5,10,Mostly Cloudy
28-08-14,1,78.1,29.86,10.4,10,Partly Cloudy
28-08-14,2,77,29.85,15,10,Partly Cloudy
28-08-14,3,75,29.85,6.9,10,Partly Cloudy
28-08-14,4,73,29.86,15,10,Partly Cloudy
28-08-14,5,71.1,29.88,10.4,10,Partly Cloudy
28-08-14,6,70,29.88,9.21,10,Partly Cloudy
28-08-14,7,71.1,29.9,13.8,10,Partly Cloudy
28-08-14,8,72,29.92,16.1,10,Partly Cloudy
28-08-14,9,73.9,29.91,12.7,10,Partly Cloudy
28-08-14,10,75.9,29.91,11.5,10,Mostly Clear
28-08-14,11,77,29.91,13.8,10,Mostly Clear
28-08-14,12,80.1,29.9,13.8,10,Mostly Clear
28-08-14,13,81,29.89,13.8,10,Mostly Clear
28-08-14,14,81,29.89,16.1,10,Mostly Clear
28-08-14,15,82,29.89,18.4,10,Mostly Clear
28-08-14,16,80.1,29.9,16.1,10,Mostly Clear
28-08-14,17,80.1,29.92,15,10,Partly Cloudy
28-08-14,18,78.1,29.93,17.3,10,Partly Cloudy
28-08-14,19,75,29.97,16.1,10,Partly Cloudy
28-08-14,20,73,30,15,10,Mostly Clear
28-08-14,21,70,30.03,17.3,10,Mostly Clear
28-08-14,22,68,30.05,10.4,10,Mostly Clear
28-08-14,23,66.9,30.06,11.5,10,Mostly Clear
29-08-14,0,66,30.08,10.4,10,Mostly Clear
29-08-14,1,64.9,30.08,9.21,10,Mostly Clear
29-08-14,2,64,30.08,8.06,10,Clear
29-08-14,3,61,30.09,6.9,10,Clear
29-08-14,4,63,30.11,8.06,10,Clear
29-08-14,5,62.1,30.13,5.75,10,Mostly Clear
29-08-14,6,63,30.15,5.75,10,Mostly Cloudy
29-08-14,7,66,30.17,3.45,10,Mostly Cloudy
29-08-14,8,68,30.18,6.9,10,Mostly Cloudy
29-08-14,9,71.1,30.19,6.9,10,Partly Cloudy
29-08-14,10,72,30.19,6.9,10,Partly Cloudy
29-08-14,11,75,30.19,3.45,10,Partly Cloudy
29-08-14,12,75,30.18,4.6,10,Partly Cloudy
29-08-14,13,77,30.18,3.45,10,Partly Cloudy
29-08-14,14,78.1,30.16,4.6,10,Mostly Cloudy
29-08-14,15,78.1,30.16,8.06,10,Mostly Cloudy
29-08-14,16,77,30.16,8.06,10,Mostly Cloudy
29-08-14,17,75.9,30.17,10.4,10,Mostly Cloudy
29-08-14,18,73,30.19,9.21,10,Mostly Cloudy
29-08-14,19,71.1,30.2,8.06,10,Mostly Cloudy
29-08-14,20,71.1,30.23,6.9,10,Mostly Cloudy
29-08-14,21,70,30.24,4.6,10,Mostly Cloudy
29-08-14,22,69.1,30.24,3.45,10,Partly Cloudy
29-08-14,23,69.1,30.25,3.45,10,Partly Cloudy
30-08-14,0,68,30.26,0,10,Partly Cloudy
30-08-14,1,66.9,30.26,0,10,Partly Cloudy
30-08-14,2,66,30.25,0,10,Mostly Cloudy
30-08-14,3,64.9,30.25,0,10,Mostly Cloudy
30-08-14,4,63,30.26,3.45,10,Mostly Cloudy
30-08-14,5,62.1,30.27,0,10,Mostly Cloudy
30-08-14,6,64,30.28,0,10,Mostly Cloudy
30-08-14,7,68,30.28,0,10,Mostly Cloudy
30-08-14,8,71.1,30.27,3.45,10,Partly Cloudy
30-08-14,9,73,30.27,5.75,10,Partly Cloudy
30-08-14,10,75,30.26,4.6,10,Partly Cloudy
30-08-14,11,75.9,30.24,11.5,10,Partly Cloudy
30-08-14,12,77,30.23,6.9,10,Mostly Cloudy
30-08-14,13,75.9,30.23,10.4,10,Overcast
30-08-14,14,77,30.2,9.21,10,Overcast
30-08-14,15,75.9,30.18,6.9,10,Overcast
30-08-14,16,75.9,30.17,9.21,10,Overcast
30-08-14,17,75.9,30.16,11.5,10,Overcast
30-08-14,18,75,30.15,10.4,10,Overcast
30-08-14,19,75,30.15,8.06,10,Overcast
30-08-14,20,75,30.16,8.06,10,Overcast
30-08-14,21,73.9,30.16,10.4,10,Overcast
30-08-14,22,73,30.16,5.75,10,Mostly Cloudy
30-08-14,23,73,30.16,8.06,10,Overcast
31-08-14,0,73,30.15,8.06,10,Overcast
31-08-14,1,72,30.14,6.9,10,Overcast
31-08-14,2,71.1,30.14,4.6,10,Overcast
31-08-14,3,72,30.12,6.9,10,Overcast
31-08-14,4,73,30.12,4.6,10,Overcast
31-08-14,5,73,30.11,8.06,10,Overcast
31-08-14,6,73.9,30.11,9.21,10,Overcast
31-08-14,7,75,30.11,11.5,10,Overcast
31-08-14,8,75.9,30.1,4.6,10,Overcast
31-08-14,9,79,30.09,12.7,10,Mostly Cloudy
31-08-14,10,82.9,30.08,15,10,Mostly Cloudy
31-08-14,11,86,30.05,11.5,10,Mostly Cloudy
31-08-14,12,88,30.03,9.21,10,Mostly Cloudy
31-08-14,13,93,30,16.1,10,Mostly Cloudy
31-08-14,14,91.9,29.97,13.8,10,Mostly Cloudy
31-08-14,15,91,29.94,15,10,Mostly Cloudy
31-08-14,16,77,29.98,9.21,8,Mostly Cloudy
31-08-14,17,80.1,29.97,4.6,10,Mostly Cloudy
31-08-14,18,80.1,29.97,8.06,10,Overcast
31-08-14,19,80.1,29.98,8.06,10,Overcast
31-08-14,20,79,30,8.06,10,Overcast
31-08-14,21,79,30,10.4,10,Overcast
31-08-14,22,79,30,10.4,10,Overcast
31-08-14,23,78.1,30,6.9,10,Overcast
01-09-14,0,77,30,9.21,10,Overcast
01-09-14,1,75.9,30,8.06,10,Overcast
01-09-14,2,75,29.99,9.21,10,Mostly Cloudy
01-09-14,3,75,29.98,9.21,10,Mostly Cloudy
01-09-14,4,75,29.99,8.06,10,Overcast
01-09-14,5,75,30,5.75,10,Overcast
01-09-14,6,73.9,30.01,5.75,10,Overcast
01-09-14,7,75.9,30.01,4.6,10,Mostly Cloudy
01-09-14,8,78.1,30,3.45,10,Mostly Cloudy
01-09-14,9,82.9,30,3.45,10,Mostly Cloudy
01-09-14,10,84,29.99,3.45,10,Mostly Cloudy
01-09-14,11,84.9,29.98,6.9,10,Mostly Cloudy
01-09-14,12,87.1,29.97,10.4,10,Mostly Cloudy
01-09-14,13,89.1,29.95,6.9,10,Mostly Cloudy
01-09-14,14,91,29.94,6.9,10,Mostly Cloudy
01-09-14,15,88,29.93,10.4,10,Mostly Cloudy
01-09-14,16,86,29.92,11.5,10,Mostly Cloudy
01-09-14,17,87.1,29.91,8.06,10,Mostly Cloudy
01-09-14,18,87.1,29.91,9.21,10,Mostly Cloudy
01-09-14,19,84.9,29.92,10.4,10,Mostly Cloudy
01-09-14,20,84,29.93,9.21,10,Mostly Cloudy
01-09-14,21,82,29.94,8.06,10,Mostly Cloudy
01-09-14,22,81,29.95,6.9,10,Partly Cloudy
01-09-14,23,80.1,29.94,5.75,10,Mostly Clear
02-09-14,0,79,29.93,4.6,10,Clear
02-09-14,1,77,29.92,4.6,10,Clear
02-09-14,2,78.1,29.92,8.06,10,Clear
02-09-14,3,77,29.91,4.6,10,Clear
02-09-14,4,75.9,29.89,5.75,10,Clear
02-09-14,5,75.9,29.9,5.75,10,Partly Cloudy
02-09-14,6,75.9,29.91,4.6,10,Mostly Cloudy
02-09-14,7,79,29.92,6.9,10,Mostly Cloudy
02-09-14,8,82,29.92,4.6,10,Mostly Cloudy
02-09-14,9,84.9,29.93,8.06,10,Mostly Cloudy
02-09-14,10,90,29.92,9.21,10,Mostly Cloudy
02-09-14,11,91,29.9,6.9,10,Mostly Cloudy
02-09-14,12,93,29.88,6.9,10,Mostly Cloudy
02-09-14,13,95,29.86,15,10,Mostly Cloudy
02-09-14,14,93.9,29.84,12.7,10,Mostly Cloudy
02-09-14,15,95,29.82,20.7,10,Mostly Cloudy
02-09-14,16,93,29.81,12.7,10,Mostly Cloudy
02-09-14,17,91.9,29.8,10.4,10,Partly Cloudy
02-09-14,18,90,29.79,15,10,Partly Cloudy
02-09-14,19,89.1,29.8,15,10,Mostly Cloudy
02-09-14,20,87.1,29.81,15,10,Mostly Cloudy
02-09-14,21,86,29.8,17.3,10,Mostly Cloudy
02-09-14,22,84,29.8,21.9,10,Mostly Cloudy
02-09-14,23,82,29.82,19.6,10,Mostly Cloudy
03-09-14,0,79,29.84,13.8,10,Mostly Cloudy
03-09-14,1,77,29.85,11.5,10,Mostly Cloudy
03-09-14,2,75.9,29.86,13.8,10,Partly Cloudy
03-09-14,3,73.9,29.88,10.4,10,Mostly Clear
03-09-14,4,73,29.9,8.06,10,Mostly Clear
03-09-14,5,73,29.92,4.6,10,Mostly Clear
03-09-14,6,72,29.95,6.9,10,Mostly Cloudy
03-09-14,7,75,29.97,5.75,10,Mostly Cloudy
03-09-14,8,75.9,29.99,16.1,10,Mostly Cloudy
03-09-14,9,79,30.01,11.5,10,Mostly Cloudy
03-09-14,10,80.1,30.02,8.06,10,Mostly Cloudy
03-09-14,11,84,30.02,10.4,10,Mostly Cloudy
03-09-14,12,84.9,30.02,6.9,10,Mostly Cloudy
03-09-14,13,86,30.02,10.4,10,Mostly Cloudy
03-09-14,14,86,30.02,10.4,10,Mostly Cloudy
03-09-14,15,86,30.02,5.75,10,Mostly Cloudy
03-09-14,16,86,30.02,6.9,10,Mostly Cloudy
03-09-14,17,84,30.03,8.06,10,Mostly Cloudy
03-09-14,18,84,30.04,8.06,10,Partly Cloudy
03-09-14,19,81,30.06,10.4,10,Partly Cloudy
03-09-14,20,80.1,30.08,8.06,10,Partly Cloudy
03-09-14,21,78.1,30.09,6.9,10,Partly Cloudy
03-09-14,22,77,30.1,6.9,10,Partly Cloudy
03-09-14,23,75,30.11,0,10,Mostly Clear
04-09-14,0,73.9,30.12,4.6,10,Mostly Clear
04-09-14,1,75,30.12,0,10,Clear
04-09-14,2,72,30.13,0,10,Clear
04-09-14,3,69.1,30.13,0,10,Clear
04-09-14,4,68,30.14,4.6,10,Clear
04-09-14,5,66,30.16,4.6,10,Mostly Clear
04-09-14,6,64.9,30.18,4.6,10,Mostly Clear
04-09-14,7,71.1,30.2,5.75,10,Mostly Clear
04-09-14,8,77,30.18,0,10,Partly Cloudy
04-09-14,9,81,30.19,0,10,Mostly Clear
04-09-14,10,82.9,30.17,5.75,10,Mostly Clear
04-09-14,11,84.9,30.15,9.21,10,Mostly Clear
04-09-14,12,84.9,30.16,9.21,10,Mostly Clear
04-09-14,13,87.1,30.16,8.06,10,Partly Cloudy
04-09-14,14,86,30.15,12.7,10,Partly Cloudy
04-09-14,15,84.9,30.13,9.21,10,Partly Cloudy
04-09-14,16,84,30.12,8.06,10,Partly Cloudy
04-09-14,17,82.9,30.12,9.21,10,Partly Cloudy
04-09-14,18,82,30.12,5.75,10,Partly Cloudy
04-09-14,19,81,30.14,8.06,10,Partly Cloudy
04-09-14,20,79,30.15,10.4,10,Partly Cloudy
04-09-14,21,77,30.15,9.21,10,Partly Cloudy
04-09-14,22,75,30.15,10.4,10,Partly Cloudy
04-09-14,23,73.9,30.15,4.6,10,Partly Cloudy
05-09-14,0,72,30.14,6.9,10,Mostly Clear
05-09-14,1,73,30.15,4.6,10,Mostly Clear
05-09-14,2,70,30.16,5.75,10,Partly Cloudy
05-09-14,3,71.1,30.15,4.6,10,Mostly Cloudy
05-09-14,4,73,30.15,6.9,10,Overcast
05-09-14,5,72,30.16,3.45,10,Overcast
05-09-14,6,72,30.17,0,10,Overcast
05-09-14,7,73,30.17,3.45,5,Mostly Cloudy
05-09-14,8,73,30.17,4.6,6,Overcast
05-09-14,9,75.9,30.17,5.75,9,Overcast
05-09-14,10,78.1,30.16,5.75,9,Mostly Cloudy
05-09-14,11,81,30.15,9.21,9,Overcast
05-09-14,12,82.9,30.14,8.06,10,Mostly Cloudy
05-09-14,13,86,30.11,8.06,10,Mostly Cloudy
05-09-14,14,84,30.09,6.9,10,Mostly Cloudy
05-09-14,15,84,30.08,9.21,10,Mostly Cloudy
05-09-14,16,80.1,30.07,9.21,7,Mostly Cloudy
05-09-14,17,82,30.05,4.6,10,Partly Cloudy
05-09-14,18,81,30.03,8.06,10,Partly Cloudy
05-09-14,19,80.1,30.03,3.45,10,Partly Cloudy
05-09-14,20,79,30.03,0,10,Mostly Cloudy
05-09-14,21,79,30.02,3.45,10,Partly Cloudy
05-09-14,22,78.1,30.02,6.9,10,Partly Cloudy
05-09-14,23,78.1,30.02,8.06,10,Mostly Clear
06-09-14,0,77,30,9.21,10,Mostly Clear
06-09-14,1,75.9,29.99,6.9,10,Partly Cloudy
06-09-14,2,75.9,29.98,4.6,10,Mostly Cloudy
06-09-14,3,75.9,29.97,5.75,10,Mostly Cloudy
06-09-14,4,75.9,29.97,9.21,9,Mostly Cloudy
06-09-14,5,75.9,29.97,6.9,8,Mostly Cloudy
06-09-14,6,75.9,29.97,6.9,8,Overcast
06-09-14,7,75.9,29.96,10.4,7,Overcast
